path,question,answer,prediction
06/06fe16bc.jpg,Is there a camera?,yes,yes
ea/ea7db2d8.jpg,What is the predominant pattern on the bedspread?,citrus,yes
26/2671e491.jpg,What is the dominant color?,brown,no
06/063833ff.jpg,How many jars?,3,0
d5/d571ca7e.jpg,What shape is the smaller heart?,heart,oval
95/95ebb905.jpg,What is the background color?,orange,yes
89/89adae3d.jpg,What is the product type?,case,no
f2/f2e691e8.jpg,Is water visible?,yes,yes
3c/3c026950.jpg,How many baskets are there?,4,5
ef/efbaf9bf.jpg,What object is depicted?,pillow,hand
f0/f00ed249.jpg,Is the shelf hanging?,yes,yes
5c/5cba04e5.jpg,What is the middle stripe color?,blue,it
76/768aa76e.jpg,Are there any red shapes?,yes,yes
28/28505d5f.jpg,What is the case's pattern?,triangles,yes
62/62b73308.jpg,What footwear is this?,shoes,sneakers
de/dec2b50c.jpg,What color is the pillow?,blue,no
c3/c3053571.jpg,What is the color of the case?,gray,no
ea/ea84e0d8.jpg,What color is the shoe?,black,black
03/036fe2be.jpg,Is the sky visible?,yes,yes
1d/1db90251.jpg,What is the background color?,green,green
da/da270903.jpg,What color is the top?,red,no
8c/8ca4ff04.jpg,How many borders are visible?,1,one
89/897cd170.jpg,What shape is the shoe's front?,square,oval
34/34ead009.jpg,What are the birds?,parrots,no
25/258c4263.jpg,What covers the case?,blocks,yes
58/5826bd60.jpg,What is the case's background color?,black,black
7a/7ab95d6a.jpg,Is the case rectangular?,yes,yes
ac/ac87a86e.jpg,What shape is dangling?,yin,oval
ef/ef497f4c.jpg,What is the object?,placemat,yes
30/30683c12.jpg,What is the item's color?,gray,yes
3b/3bf7afaa.jpg,What object has a camera?,phone,phone
4a/4a1309c1.jpg,What season does the landscape resemble?,winter,yes
7c/7c17feb1.jpg,What color is predominant?,blue,blue
eb/ebee9f55.jpg,Is there red present?,yes,yes
88/8807f458.jpg,What word is on the top left?,me,no
4a/4a44dfc8.jpg,What is inside?,diamond,no
b1/b1ed041d.jpg,Is the shoe shiny?,yes,yes
d4/d4ca874a.jpg,How many birds are drawn?,2,0
01/013240ce.jpg,How many light bulbs are present?,twelve,ten
d9/d9206b0b.jpg,What is the background color?,brown,white
40/403054d5.jpg,What kind of footwear?,shoes,sneakers
28/28d2c4d5.jpg,What is written on the case?,easy,yes
b8/b845dd83.jpg,What shape is the lampshade?,dome,oval
21/2180b858.jpg,What is the case's background color?,black,black
22/220dc60d.jpg,Is the case textured?,yes,yes
b4/b468faff.jpg,What is the scarf's color?,orange,yes
a6/a630503c.jpg,What is the cord color?,black,black
d1/d176e2ac.jpg,What is the case's pattern?,circles,yes
3c/3cefacca.jpg,What is printed on the case?,words,yes
95/9555da8d.jpg,What color is the background?,black,white
75/75066b59.jpg,What are the other colors present?,orange,yes
1d/1dbab7b0.jpg,How many handles are visible?,2,4
eb/eb2f382d.jpg,What is the color on the left side?,black,maroon
f0/f0201e5c.jpg,What is the case design?,peacock,yes
a6/a6626290.jpg,What object is in the image?,case,no
6d/6d83b851.jpg,What type of connector is visible?,usb-c,no
8b/8b95f8b0.jpg,What is around the gems?,metal,chain
95/9527bcd6.jpg,What is the shape?,rectangular,rectangular
7d/7dde1b1e.jpg,How many rotisserie forks are shown?,6,two
9c/9c7e0999.jpg,What is the footwear's type?,sandal,heels
4b/4b2e8080.jpg,Is it a phone case?,yes,yes
31/31ea2684.jpg,What shape is the case?,rectangle,rec
0c/0c4b66b3.jpg,What is the product?,earring,yes
98/98864f7e.jpg,What color is the background?,black,white
4f/4fb4834f.jpg,What is the heart's border color?,gold,it
d4/d4581260.jpg,What shape are the screw heads?,rounded,oval
a8/a8add5d5.jpg,Is the color light?,no,yes
4c/4cb1ee68.jpg,What letter is displayed?,y,yes
96/96f02b31.jpg,What is the main material?,silicone,yes
e4/e4f10369.jpg,What color is the case?,black,black
16/16163880.jpg,How many wine bottles are visible?,4,0
da/da8e1a34.jpg,Is this item rectangular?,yes,yes
b0/b0262c8b.jpg,What is the color?,rosegold,no
e9/e910818b.jpg,What kind of case is it?,phone,yes
8f/8f977591.jpg,What color is this?,silver,no
be/beba20ff.jpg,What object is this?,case,no
38/38bd430f.jpg,What object is at the bottom?,tree,no
ba/ba4e771e.jpg,What is the case's background color?,black,it
ed/edd86403.jpg,What color are the bulbs?,white,white
86/86910f34.jpg,Is there any yellow present?,yes,yes
2d/2d0a741b.jpg,Are the containers empty?,yes,yes
bf/bf769e9b.jpg,What color are most sprinkles?,red,black
14/14d699b2.jpg,What is the material of the fasteners?,metal,metal
7a/7a82c7b9.jpg,What shape is the camera hole?,circular,oval
60/6069f69f.jpg,Is there a plant present?,yes,yes
44/44aefd0a.jpg,Are there planets present?,yes,yes
77/774ed50b.jpg,What is shown on the phone's screen?,wallpaper,yes
80/80832d79.jpg,What color is the background?,black,white
25/25c54135.jpg,Is the color on the cartridge dark?,no,yes
17/17d88cb0.jpg,What is hanging on the rod?,curtains,no
24/24c04e49.jpg,What is the object made of?,metal,metal
3c/3c854d3c.jpg,What is the background color?,blue,blue
8a/8ab075ad.jpg,What color is the sandal?,beige,white
a8/a830e5b3.jpg,What is the leaves' shape?,oval,curved
2e/2e565d26.jpg,What is the product type?,case,no
73/739fc6ab.jpg,What is on top of the desk?,shelf,no
c8/c87a12f8.jpg,What color is the top of the book?,pink,no
32/3295024f.jpg,Is there a number one?,yes,no
a9/a9f9ce05.jpg,What shape are some of the patches?,triangle,triangles
5d/5d26be9e.jpg,What animal is pictured?,owl,yes
eb/eb5dcef5.jpg,Is there a lid?,yes,yes
90/90f90539.jpg,What is the material?,plastic,yes
79/7934db06.jpg,Is there a camera hole?,yes,yes
37/370e3a20.jpg,Are these stacked?,yes,yes
62/62a0b0bf.jpg,What material is it?,glass,glass
dc/dcb2e190.jpg,What is visible behind hand?,ocean,it
78/78d02ed5.jpg,Is the tabletop rectangular?,yes,yes
ac/ac753005.jpg,What item is this?,case,yes
bf/bfc4636b.jpg,What is the earring's shine level?,high,very
2c/2cfd0581.jpg,What material are the chairs?,plastic,metal
41/41c87abf.jpg,Is there a chain?,yes,yes
c6/c699336c.jpg,Is the case transparent?,partially,no
06/0620c1a3.jpg,What surrounds the house?,grass,trees
d9/d9537134.jpg,Is this object rectangular?,yes,yes
95/95b07494.jpg,What color is most of the rock?,gray,gray
48/48b8d440.jpg,What shape is in the middle?,swirl,oval
d0/d0963dad.jpg,Is the heel square?,yes,yes
c1/c1c39f91.jpg,Are the bags zippered?,yes,no
1b/1b89c0dd.jpg,How many cameras are visible?,2,one
e6/e6f1b42b.jpg,What is the product?,case,no
e1/e164c9b6.jpg,What is the main color?,blue,no
50/506c8c33.jpg,What color is the bottom stripe?,red,it
94/945ba0d4.jpg,What is the leaf color?,green,green
02/02f3df5a.jpg,What is the main color?,blue,blue
43/436ff308.jpg,What color is it?,black,no
3b/3b55aa2d.jpg,Are there multiple colors?,yes,yes
de/de8fd01a.jpg,What is the pattern made of?,wheat,yes
e4/e43e623f.jpg,Is there writing present?,yes,no
b5/b55aa38e.jpg,What is the shoe's material?,leather,leather
c3/c3f18658.jpg,What material lines the hamper?,fabric,cloth
e9/e92a2bf3.jpg,What shape is the pillow?,rectangular,rectangular
dc/dc551fb0.jpg,What color is the parrot's chest?,yellow,it
11/11e81209.jpg,What is the boot's design?,lace,no
22/223cb742.jpg,What is the handle made of?,metal,metal
48/485e1251.jpg,What shape are the objects?,heart,oval
11/1136a623.jpg,What is the item?,notes,yes
aa/aa764f3b.jpg,What shape is the logo?,circle,oval
8e/8e76e31b.jpg,How many doors does the cabinet have?,2,2
7e/7e4a59b3.jpg,Is it folded?,yes,yes
16/161fded4.jpg,What color is the case?,black,black
e2/e2cf61ce.jpg,What shape are the patterns?,donuts,oval
1d/1d19b90f.jpg,How many legs does it have?,2,4
ab/ab5116f4.jpg,Is the phone screen visible?,yes,yes
20/202bef71.jpg,What is the lower stripe's color?,brown,it
95/9549d475.jpg,What object is pictured?,case,no
75/75290fe8.jpg,What material are these?,metallic,metal
25/25f4c3b1.jpg,What word is written on the case?,king,yes
c6/c65043a2.jpg,What is on the top?,camera,no
c7/c734dc37.jpg,Are there circular shapes?,yes,yes
1a/1a449673.jpg,What type of item is this?,case,yes
10/10841aed.jpg,Are there handles?,yes,yes
62/62925ef0.jpg,What is the background color?,white,white
04/040285da.jpg,What shape is it?,rectangle,rec
8a/8ab71698.jpg,What type of jewelry is it?,necklace,yes
cb/cb5bc134.jpg,What kind of product is it?,pet,hand
b0/b0f2c519.jpg,What is the case's background?,pink,yes
37/3767ee25.jpg,Are there patterns?,yes,yes
d6/d6bfc6dd.jpg,What shape are the white figures?,stars,yes
1a/1a30228e.jpg,What is the main material?,plastic,metal
91/9111d07d.jpg,What animal is on the case?,cat,cat
23/23bc39b3.jpg,How many buttons are visible?,3,6
00/006842a2.jpg,How many lenses are visible?,6,2
ad/adb6fc1e.jpg,What material is it made of?,plastic,metal
8a/8a278fdb.jpg,What does the case show?,plant,yes
89/8921f952.jpg,Is it leather?,no,no
4a/4a915ffc.jpg,Is the sandal shiny?,no,yes
ef/ef6a136b.jpg,What pattern is displayed?,plaid,yes
c6/c6d60cd2.jpg,How many camera lenses are there?,3,2
38/38ebc03a.jpg,What type of case is this?,phone,hand
d1/d1f88a06.jpg,What are the dots' shape?,stars,yes
8e/8e09c2a7.jpg,How many drawers are visible?,6,6
0a/0ac2b063.jpg,What shape is the phone case?,rectangle,rectangular
49/49345503.jpg,How many cameras visible?,2,0
8e/8e9c6bad.jpg,What is the jewel's appearance?,shiny,very
41/413e338e.jpg,What is the item?,case,yes
4c/4cb3e979.jpg,What is covering the gloves?,dots,mit
05/05cfdffa.jpg,How many bulbs are visible?,6,ten
3f/3f4390cb.jpg,Is shoe inside beige?,yes,no
9b/9b722fe5.jpg,Is the phone case sparkling?,yes,yes
86/860df42b.jpg,What are the patterns?,shapes,yes
40/403263d8.jpg,What is the orientation of the binder?,vertical,no
0e/0ef02f87.jpg,How many hearts are present?,2,2
0c/0c9b80d5.jpg,What is the dominant color?,brown,no
a3/a318006f.jpg,What is the case's color?,gray,it
b9/b9681c8f.jpg,How many drawers are visible?,5,6
7a/7afc8a87.jpg,What kind of case is this?,phone,no
31/31a3edcd.jpg,What material is the frame?,brass,metal
75/75b970a3.jpg,What shape are the baskets?,rectangular,rectangular
95/95a3dfd2.jpg,What is the color of the background?,teal,blue
73/7363667a.jpg,What color is the second binder?,red,it
88/882a9762.jpg,Is the road straight or curved?,curved,curved
c3/c3eb926e.jpg,Is the background dark?,yes,no
da/dab49260.jpg,What is the phone case's color?,yellow,it
10/10a897a2.jpg,Are there butterflies present?,yes,yes
ef/ef0e472c.jpg,What shape is the camera?,oval,oval
b2/b2340077.jpg,What shape is the pattern?,circular,oval
d4/d422b04c.jpg,Is the chain thin?,yes,yes
58/58116648.jpg,What are the nail clippers made of?,metal,metal
42/42517238.jpg,What is the primary color?,blue,white
87/873b98d5.jpg,Are there leaves visible?,yes,yes
4d/4de76f7f.jpg,Is this a phone case?,yes,yes
95/95ac552e.jpg,Are the containers stacked vertically?,yes,yes
6f/6f3d4e59.jpg,How many ears?,2,2
4e/4eb28147.jpg,What color is the large block in the middle?,red,it
d6/d6a77e20.jpg,Is it open or closed?,closed,closed
06/0621d5b2.jpg,What is the handle material?,metal,metal
7d/7d7f0ce7.jpg,What color is the heel?,brown,no
97/970d08b0.jpg,What color is it?,black,black
02/023553b8.jpg,What color is the bedsheet?,brown,yes
a8/a873d938.jpg,Is the background nature?,yes,yes
cf/cfebb259.jpg,What animal is pictured?,cat,yes
ca/cab4e951.jpg,What insect is featured?,butterfly,no
65/65679cae.jpg,What brand is written on the connector?,amazonbasics,no
de/de9f78b3.jpg,What are used to close the bags?,zippers,handles
02/023df2da.jpg,Is this lamp shiny?,yes,yes
4e/4e11e83f.jpg,How many bulbs?,6,10
30/30885651.jpg,What color is background?,black,white
9d/9d3f4327.jpg,What is the case's design?,speckled,yes
cc/cc658c9a.jpg,What is the shoe predominantly?,black,yes
ee/eede9493.jpg,Is the wallet rounded?,yes,yes
8b/8b1b052f.jpg,How many stones are visible?,3,5
c4/c4ed4feb.jpg,What shape are the eyes?,oval,oval
5d/5df43da3.jpg,What is inside?,clothes,clothes
c0/c0e4fcf5.jpg,What color is predominant?,red,red
ab/ab20cfbd.jpg,What color are the sheets?,coral,yes
da/da1ba7f4.jpg,What color is the container?,blue,blue
c5/c533a9e2.jpg,What color is the camera hole?,blue,black
75/756515e2.jpg,What object is in the image?,phone,no
7f/7f25ee61.jpg,What is the background pattern?,abstract,yes
43/439ca200.jpg,What is the orientation?,vertical,no
8d/8d21efa8.jpg,What shape is it?,round,oval
52/527459e7.jpg,What device does the case protect?,phone,no
49/49fad981.jpg,What color is the largest rectangle?,red,no
58/582a2090.jpg,What shape are the plates?,round,oval
e4/e4f9c20d.jpg,What is the bag's primary color?,2,no
21/21bfd1fe.jpg,Is the background white?,yes,yes
5a/5a700880.jpg,What is on the strap?,studs,no
86/865225ff.jpg,What is the background color?,pink,yes
ce/cecdb8ec.jpg,What item is depicted?,case,hand
da/daae6c23.jpg,Is there a camera?,yes,yes
d6/d690c0bf.jpg,What is the roast?,medium,no
1a/1a24b67d.jpg,What is the color?,nickel,no
d1/d1bcfb96.jpg,What is the backdrop design?,sunset,yes
d0/d03e05b4.jpg,What is the border color?,black,black
0c/0c6107ea.jpg,What material is it?,plastic,metal
7a/7a978e8f.jpg,What is the other color?,gold,yes
3a/3a65eff2.jpg,What is the predominant color?,black,black
be/beb90abe.jpg,What is the first word on the case?,daddy's,no
c3/c3cc56f7.jpg,What type of ruled paper is it?,wide,no
56/5613ec2d.jpg,What color is the cable?,white,white
c8/c8f0a702.jpg,What do bags have?,handles,handles
0b/0b41c22f.jpg,What color is the case?,pink,yes
2d/2dbe67aa.jpg,How many lenses exist?,1,2
35/3522dab6.jpg,What is the sole color?,brown,brown
16/169392fe.jpg,What is the color of the shoe?,blue,black
eb/ebc01c96.jpg,What type are these?,kitchen,no
7b/7b96c91b.jpg,What is the primary material?,wooden,wood
1a/1a7ba783.jpg,What color are the laces?,white,white
b1/b1a02384.jpg,Is there camera hole?,yes,yes
96/96779131.jpg,What is the phone's texture like?,painted,yes
b7/b7e444e5.jpg,What type of phone case is it?,cellular,hand
98/98278eb0.jpg,What is the product's color?,tan,no
e0/e0f922fc.jpg,What is the floor made of?,wood,wood
7f/7fa0a940.jpg,What is the background?,white,no
ca/caeecfb7.jpg,How many cameras are visible?,1,one
46/46a247a2.jpg,What shape is the clasp?,heart,oval
18/18eb9c75.jpg,Are laces present?,no,no
85/85b86464.jpg,What color is the camera's circle?,purple,yes
2c/2c356d73.jpg,Is this a phone case?,yes,yes
42/42023ee1.jpg,What is inside the shelves?,books,no
48/48495018.jpg,Is the shoe laced?,yes,yes
be/be7a69e4.jpg,What material is lamp?,metal,metal
48/4872fefa.jpg,What object is this?,case,no
72/7226b92a.jpg,What color is this?,grey,no
49/49903fad.jpg,Is the neck V-shaped?,yes,yes
7c/7c89a73d.jpg,What is the device's material?,plastic,metal
de/def99ef3.jpg,What animal is pictured?,panda,yes
48/48f5db91.jpg,What shape are the legs?,triangular,curved
aa/aaeedfa7.jpg,What does the cart appear to be made of?,plastic,metal
56/56e73f3b.jpg,What is the item?,case,yes
db/db5ac6b5.jpg,Does this case have a pattern?,yes,yes
00/00736593.jpg,What color is the moon?,red,it
dd/dddfbbbb.jpg,What is the shoe type?,slingback,mid
92/92be9f44.jpg,How many earrings?,2,2
4b/4b43032c.jpg,What color is the case?,red,yes
61/6156ea0f.jpg,Is this case shiny?,no,no
bb/bba33864.jpg,What animal is featured?,cat,yes
74/747d0c5e.jpg,What color are the shoes?,brown,brown
10/107b894d.jpg,Is it indoor carpet?,maybe,yes
aa/aa764f3b.jpg,Are there cameras present?,yes,no
98/98e216c9.jpg,Is hardware gold?,yes,yes
ce/cef5db0a.jpg,What color is the ottoman?,grey,yes
b6/b686c563.jpg,What is the heart's color?,yellow,it
c7/c779a0c2.jpg,How many animals are visible?,2,2
41/4114a191.jpg,What color is the chain?,gold,tan
ee/ee7bd179.jpg,How many butterflies are flying?,5,10
9d/9df9323e.jpg,How many prominent flowers exist?,7,10
d1/d11f1125.jpg,What color are the straps?,beige,white
70/705502f8.jpg,Does the case have camera?,yes,yes
a1/a1f064d5.jpg,What's the design?,monster,yes
4f/4f846fd9.jpg,What is the band's finish?,shiny,no
c9/c95e4ae9.jpg,How many earrings?,2,2
8e/8e3a7c0d.jpg,How many colors is this?,multicolor,5
e3/e38c3bc2.jpg,What is the main color?,white,white
73/73d0ebea.jpg,Is the chain thin?,yes,yes
78/78fb2fd8.jpg,Is the shoe tied?,yes,yes
6e/6e13d9b9.jpg,What color is the border?,blue,blue
1a/1afad6f8.jpg,Are there dots present?,yes,yes
27/27cfe444.jpg,How many legs?,4,6
e3/e394b9b2.jpg,Is cable laying horizontally?,yes,yes
0b/0b4043c0.jpg,What type of sprinkles are used?,round,no
9f/9f0a1012.jpg,What style of necklace is it?,pendant,hand
53/53561856.jpg,Is the object inside or outside?,inside,outside
13/130a2112.jpg,What is the text next to the smile?,smile,yes
3a/3aaaccad.jpg,Is the case reflective?,yes,yes
42/424e35ed.jpg,Does it show a reflection?,yes,yes
de/de1a365a.jpg,What is the case's color?,multicolored,it
b9/b957d15a.jpg,What is the stem color?,brown,no
71/71b1601e.jpg,Is it a hard case?,no,yes
59/59eab363.jpg,What shape are the ends?,round,oval
92/9216b614.jpg,What is the heel's shape?,block,no
a3/a30b9da9.jpg,What is the case's shape?,rectangle,rec
88/8850f0fb.jpg,Is there a camera?,yes,yes
42/42dadbaf.jpg,What is the color of the sky?,blue,yes
1c/1c928619.jpg,What flavor is displayed?,pumpkin,no
37/37f13c59.jpg,What shape is the case?,rectangle,rec
87/87bacef0.jpg,How many prongs?,3,4
ad/adfe95e4.jpg,What is the background color?,white,white
1d/1d0ab531.jpg,How many cameras are visible?,3,2
b9/b976f65d.jpg,What object is shown?,case,no
a8/a8089201.jpg,What background color are the feathers on?,black,blue
28/28fcc012.jpg,What device is this?,phone,phone
0e/0edef8fc.jpg,What color are the headphones?,black,black
00/00b02bf3.jpg,What color is the chair?,black,black
e7/e7016e2f.jpg,What is the primary color?,multi,no
80/8031be27.jpg,What shape is the handle?,round,oval
3c/3cbd4586.jpg,How many camera lenses are visible?,1,0
5c/5c356b79.jpg,What is printed on the case?,eiffel,yes
0f/0fb895a6.jpg,What is the dominant color?,black,no
af/af1f62d9.jpg,Are there skulls?,yes,yes
9e/9eabe359.jpg,What is the primary background hue?,dark,no
9e/9e35c119.jpg,What is the phone case's primary color?,black,black
81/818005c8.jpg,What accessory is shown?,cable,yes
6e/6e1b4ecf.jpg,What type footwear is it?,shoes,sandals
94/945ba0d4.jpg,What is the phone's background?,green,yes
92/92bee062.jpg,Are there fish drawn?,yes,yes
54/54205dcc.jpg,What are the suction cups for?,mounting,no
f2/f2b7db16.jpg,Is there yellow color?,yes,yes
51/513a4697.jpg,What is the sun's expression?,happy,no
91/912241da.jpg,What color is the power cord?,white,white
2d/2d377d7f.jpg,What device is this for?,phone,no
